coverage_onestep,coverage_twostep,coverage_relative_%
16,24,50.0
12,13,8.333333333333332
32,33,3.125
20,54,170.0
20,31,55.00000000000001
17,18,5.88235294117647
6,7,16.666666666666664
17,35,105.88235294117648
14,22,57.14285714285714
20,21,5.0
26,49,88.46153846153845
25,23,-8.0
47,54,14.893617021276595
59,78,32.20338983050847
10,12,20.0
27,43,59.25925925925925
22,42,90.9090909090909
36,38,5.555555555555555
36,54,50.0
47,51,8.51063829787234
30,53,76.66666666666667
27,47,74.07407407407408
61,88,44.26229508196721
30,56,86.66666666666667
26,41,57.692307692307686
18,30,66.66666666666666
47,77,63.829787234042556
27,38,40.74074074074074
35,34,-2.857142857142857
32,48,50.0
25,41,64.0
25,28,12.0
42,49,16.666666666666664
42,81,92.85714285714286
30,43,43.333333333333336
17,20,17.647058823529413
25,43,72.0
30,32,6.666666666666667
21,26,23.809523809523807
10,10,0.0
15,15,0.0
19,38,100.0
19,45,136.8421052631579
16,20,25.0
47,79,68.08510638297872
31,31,0.0
58,80,37.93103448275862
50,64,28.000000000000004
22,43,95.45454545454545
38,40,5.263157894736842
57,65,14.035087719298245
24,39,62.5
23,27,17.391304347826086
28,37,32.142857142857146
32,50,56.25
45,51,13.333333333333334
26,34,30.76923076923077
52,57,9.615384615384617
23,44,91.30434782608695
53,58,9.433962264150944
29,41,41.37931034482759
43,66,53.48837209302325
27,42,55.55555555555556
21,48,128.57142857142858
27,27,0.0
58,80,37.93103448275862
21,35,66.66666666666666
25,32,28.000000000000004
28,44,57.14285714285714
21,50,138.0952380952381
21,23,9.523809523809524
23,49,113.04347826086956
47,69,46.808510638297875
21,40,90.47619047619048
41,80,95.1219512195122
23,40,73.91304347826086
21,38,80.95238095238095
18,23,27.77777777777778
45,64,42.22222222222222
27,45,66.66666666666666
55,70,27.27272727272727
25,48,92.0
11,13,18.181818181818183
18,22,22.22222222222222
34,37,8.823529411764707
53,69,30.18867924528302
29,30,3.4482758620689653
14,34,142.85714285714286
49,54,10.204081632653061
56,62,10.714285714285714
44,64,45.45454545454545
15,31,106.66666666666667
22,23,4.545454545454546
20,22,10.0
48,63,31.25
29,53,82.75862068965517
47,83,76.59574468085107
24,49,104.16666666666667
20,29,45.0
21,43,104.76190476190477
47,62,31.914893617021278
24,26,8.333333333333332
22,31,40.909090909090914
24,37,54.166666666666664
22,42,90.9090909090909
24,33,37.5
23,38,65.21739130434783
19,32,68.42105263157895
20,28,40.0
4,11,175.0
10,11,10.0
23,28,21.73913043478261
19,19,0.0
19,17,-10.526315789473683
13,12,-7.6923076923076925
19,20,5.263157894736842
10,29,190.0
26,40,53.84615384615385
25,34,36.0
14,16,14.285714285714285
14,14,0.0
30,40,33.33333333333333
23,25,8.695652173913043
22,27,22.727272727272727
22,33,50.0
4,8,100.0
26,39,50.0
22,22,0.0
11,10,-9.090909090909092
19,22,15.789473684210526
38,40,5.263157894736842
11,17,54.54545454545454
23,34,47.82608695652174
29,31,6.896551724137931
30,50,66.66666666666666
28,41,46.42857142857143
20,44,120.0
9,19,111.11111111111111
14,16,14.285714285714285
15,16,6.666666666666667
16,22,37.5
7,8,14.285714285714285
13,13,0.0
16,17,6.25
17,19,11.76470588235294
18,21,16.666666666666664
14,15,7.142857142857142
5,9,80.0
11,15,36.36363636363637
16,17,6.25
25,46,84.0
15,30,100.0
29,35,20.689655172413794
3,3,0.0
16,18,12.5
30,34,13.333333333333334
21,32,52.38095238095239
11,11,0.0
19,25,31.57894736842105
20,25,25.0
26,36,38.46153846153847
20,20,0.0
13,13,0.0
18,17,-5.555555555555555
21,27,28.57142857142857
14,14,0.0
10,12,20.0
16,17,6.25
12,19,58.333333333333336
31,56,80.64516129032258
20,22,10.0
17,22,29.411764705882355
6,10,66.66666666666666
21,34,61.904761904761905
15,22,46.666666666666664
21,27,28.57142857142857
9,9,0.0
26,30,15.384615384615385
24,27,12.5
31,39,25.806451612903224
20,28,40.0
30,37,23.333333333333332
23,25,8.695652173913043
20,27,35.0
19,27,42.10526315789473
27,26,-3.7037037037037033
28,40,42.857142857142854
29,28,-3.4482758620689653
10,11,10.0
20,20,0.0
18,21,16.666666666666664
9,11,22.22222222222222
27,35,29.629629629629626
16,30,87.5
29,35,20.689655172413794
20,33,65.0
14,33,135.71428571428572
27,26,-3.7037037037037033
13,38,192.30769230769232
20,24,20.0
18,24,33.33333333333333
8,20,150.0
6,9,50.0
22,23,4.545454545454546
12,13,8.333333333333332
15,25,66.66666666666666
10,10,0.0
13,18,38.46153846153847
14,16,14.285714285714285
14,16,14.285714285714285
18,18,0.0
17,21,23.52941176470588
21,24,14.285714285714285
28,45,60.71428571428571
3,5,66.66666666666666
16,19,18.75
18,15,-16.666666666666664
18,22,22.22222222222222
22,23,4.545454545454546
15,18,20.0
28,43,53.57142857142857
12,17,41.66666666666667
14,16,14.285714285714285
23,22,-4.3478260869565215
27,28,3.7037037037037033
15,16,6.666666666666667
38,45,18.421052631578945
29,33,13.793103448275861
23,29,26.08695652173913
14,15,7.142857142857142
27,37,37.03703703703704
23,29,26.08695652173913
9,9,0.0
21,27,28.57142857142857
24,30,25.0
16,29,81.25
16,18,12.5
23,20,-13.043478260869565
9,27,200.0
23,27,17.391304347826086
18,17,-5.555555555555555
24,22,-8.333333333333332
31,28,-9.67741935483871
22,30,36.36363636363637
16,19,18.75
13,14,7.6923076923076925
17,26,52.94117647058824
15,19,26.666666666666668
11,22,100.0
31,51,64.51612903225806
17,16,-5.88235294117647
14,15,7.142857142857142
29,30,3.4482758620689653
22,21,-4.545454545454546
25,31,24.0
24,30,25.0
31,37,19.35483870967742
22,26,18.181818181818183
2,3,50.0
6,9,50.0
18,19,5.555555555555555
26,32,23.076923076923077
13,15,15.384615384615385
24,42,75.0
17,24,41.17647058823529
19,21,10.526315789473683
5,6,20.0
41,43,4.878048780487805
15,17,13.333333333333334
3,4,33.33333333333333
27,43,59.25925925925925
27,32,18.51851851851852
25,27,8.0
18,22,22.22222222222222
15,16,6.666666666666667
25,52,108.0
15,25,66.66666666666666
18,21,16.666666666666664
17,22,29.411764705882355
23,29,26.08695652173913
14,13,-7.142857142857142
11,18,63.63636363636363
21,25,19.047619047619047
17,17,0.0
20,26,30.0
18,26,44.44444444444444
14,28,100.0
6,8,33.33333333333333
19,38,100.0
26,34,30.76923076923077
18,23,27.77777777777778
9,30,233.33333333333334
26,38,46.15384615384615
12,12,0.0
44,42,-4.545454545454546
30,35,16.666666666666664
11,11,0.0
18,21,16.666666666666664
16,16,0.0
12,14,16.666666666666664
26,41,57.692307692307686
13,15,15.384615384615385
7,9,28.57142857142857
26,54,107.6923076923077
26,27,3.8461538461538463
12,15,25.0
21,26,23.809523809523807
25,23,-8.0
4,12,200.0
19,25,31.57894736842105
25,28,12.0
7,8,14.285714285714285
10,34,240.0
20,25,25.0
13,13,0.0
8,17,112.5
12,14,16.666666666666664
10,10,0.0
25,38,52.0
9,25,177.77777777777777
14,14,0.0
11,16,45.45454545454545
28,27,-3.571428571428571
10,10,0.0
15,14,-6.666666666666667
16,45,181.25
16,26,62.5
29,34,17.24137931034483
27,41,51.85185185185185
12,24,100.0
12,30,150.0
25,31,24.0
6,9,50.0
9,8,-11.11111111111111
10,32,220.00000000000003
25,33,32.0
25,37,48.0
15,15,0.0
28,29,3.571428571428571
32,48,50.0
11,28,154.54545454545453
50,52,4.0
15,38,153.33333333333334
8,8,0.0
11,12,9.090909090909092
18,21,16.666666666666664
18,19,5.555555555555555
28,30,7.142857142857142
20,38,90.0
17,46,170.58823529411765
16,17,6.25
3,4,33.33333333333333
12,13,8.333333333333332
19,21,10.526315789473683
14,31,121.42857142857142
19,26,36.84210526315789
30,32,6.666666666666667
15,26,73.33333333333333
24,24,0.0
6,6,0.0
20,23,15.0
10,18,80.0
8,20,150.0
19,17,-10.526315789473683
10,11,10.0
27,31,14.814814814814813
22,25,13.636363636363635
22,35,59.09090909090909
4,6,50.0
31,41,32.25806451612903
28,38,35.714285714285715
27,27,0.0
8,12,50.0
23,25,8.695652173913043
16,21,31.25
17,20,17.647058823529413
25,29,16.0
15,22,46.666666666666664
31,32,3.225806451612903
27,33,22.22222222222222
10,22,120.0
15,32,113.33333333333333
13,14,7.6923076923076925
15,17,13.333333333333334
17,32,88.23529411764706
12,24,100.0
12,14,16.666666666666664
11,34,209.0909090909091
24,30,25.0
12,24,100.0
20,21,5.0
24,26,8.333333333333332
21,27,28.57142857142857
27,29,7.4074074074074066
22,22,0.0
18,15,-16.666666666666664
17,20,17.647058823529413
23,23,0.0
20,21,5.0
12,12,0.0
26,29,11.538461538461538
31,27,-12.903225806451612
15,15,0.0
11,34,209.0909090909091
13,17,30.76923076923077
21,17,-19.047619047619047
15,15,0.0
9,15,66.66666666666666
9,11,22.22222222222222
19,20,5.263157894736842
16,21,31.25
23,22,-4.3478260869565215
40,43,7.5
24,24,0.0
15,15,0.0
27,31,14.814814814814813
12,14,16.666666666666664
23,23,0.0
20,24,20.0
37,38,2.7027027027027026
24,33,37.5
24,30,25.0
16,18,12.5
18,23,27.77777777777778
28,36,28.57142857142857
16,18,12.5
17,34,100.0
10,10,0.0
16,17,6.25
23,23,0.0
13,13,0.0
14,17,21.428571428571427
17,21,23.52941176470588
32,34,6.25
17,31,82.35294117647058
10,11,10.0
19,26,36.84210526315789
15,23,53.333333333333336
21,21,0.0
4,6,50.0
21,40,90.47619047619048
19,19,0.0
21,20,-4.761904761904762
16,15,-6.25
21,25,19.047619047619047
25,43,72.0
13,14,7.6923076923076925
10,9,-10.0
10,18,80.0
22,23,4.545454545454546
22,25,13.636363636363635
28,41,46.42857142857143
25,36,44.0
9,8,-11.11111111111111
26,28,7.6923076923076925
22,22,0.0
21,33,57.14285714285714
48,49,2.083333333333333
17,18,5.88235294117647
23,39,69.56521739130434
13,18,38.46153846153847
13,14,7.6923076923076925
22,25,13.636363636363635
20,20,0.0
13,13,0.0
22,30,36.36363636363637
25,28,12.0
26,33,26.923076923076923
11,9,-18.181818181818183
17,18,5.88235294117647
22,18,-18.181818181818183
19,24,26.31578947368421
2,5,150.0
20,20,0.0
25,29,16.0
23,25,8.695652173913043
19,26,36.84210526315789
9,10,11.11111111111111
20,26,30.0
30,29,-3.3333333333333335
26,41,57.692307692307686
13,23,76.92307692307693
29,37,27.586206896551722
20,34,70.0
24,25,4.166666666666666
24,40,66.66666666666666
18,23,27.77777777777778
20,20,0.0
15,18,20.0
19,20,5.263157894736842
17,38,123.52941176470588
10,30,200.0
27,33,22.22222222222222
15,15,0.0
46,48,4.3478260869565215
20,21,5.0
17,37,117.64705882352942
17,21,23.52941176470588
8,8,0.0
24,39,62.5
16,23,43.75
18,18,0.0
14,14,0.0
32,34,6.25
31,37,19.35483870967742
28,54,92.85714285714286
18,21,16.666666666666664
28,30,7.142857142857142
23,30,30.434782608695656
4,5,25.0
19,18,-5.263157894736842
18,22,22.22222222222222
30,43,43.333333333333336
9,15,66.66666666666666
40,41,2.5
8,9,12.5
25,47,88.0
44,55,25.0
31,38,22.58064516129032
12,36,200.0
26,26,0.0
31,36,16.129032258064516
20,26,30.0
13,20,53.84615384615385
31,30,-3.225806451612903
20,39,95.0
5,7,40.0
1,2,100.0
23,21,-8.695652173913043
31,33,6.451612903225806
24,23,-4.166666666666666
24,25,4.166666666666666
12,33,175.0
23,23,0.0
4,4,0.0
24,48,100.0
22,29,31.818181818181817
32,42,31.25
5,16,220.00000000000003
18,21,16.666666666666664
7,9,28.57142857142857
25,40,60.0
23,41,78.26086956521739
22,21,-4.545454545454546
16,45,181.25
17,20,17.647058823529413
30,31,3.3333333333333335
19,21,10.526315789473683
24,32,33.33333333333333
24,21,-12.5
20,19,-5.0
4,6,50.0
12,34,183.33333333333331
21,30,42.857142857142854
24,31,29.166666666666668
9,11,22.22222222222222
28,35,25.0
21,22,4.761904761904762
33,41,24.242424242424242
35,39,11.428571428571429
26,26,0.0
17,28,64.70588235294117
20,23,15.0
15,17,13.333333333333334
28,29,3.571428571428571
27,26,-3.7037037037037033
28,38,35.714285714285715
30,45,50.0
19,22,15.789473684210526
24,25,4.166666666666666
8,10,25.0
33,41,24.242424242424242
22,24,9.090909090909092
7,9,28.57142857142857
15,16,6.666666666666667
19,20,5.263157894736842
17,33,94.11764705882352
2,3,50.0
9,19,111.11111111111111
14,14,0.0
20,24,20.0
15,34,126.66666666666666
23,28,21.73913043478261
26,28,7.6923076923076925
25,31,24.0
